educ,exper,exper_sq,ability,female,union,height,commute_km,birth_month,favorite_number,clothing_color,log_wage
12.272018,14.776526,218.34573,1.2446796,1.0,1.0,184.78072,1.8,5.0,39.0,gray,4.2982745
14.097043,10.442035,109.03609,-1.3510743,0.0,0.0,160.0641,8.7,5.0,15.0,black,3.723691
12.3380995,17.38765,302.33035,-1.3224579,1.0,0.0,171.35925,12.5,2.0,53.0,white,4.0691953
14.540914,4.2915545,18.41744,0.48186606,0.0,1.0,170.84467,24.8,7.0,88.0,gray,5.526512
13.899524,9.031703,81.571655,0.5472648,1.0,1.0,159.30745,12.2,12.0,64.0,gray,4.6728673
13.522104,6.4158883,41.163624,0.54888386,1.0,0.0,179.56294,11.1,6.0,63.0,black,4.6334753
12.184873,0.6673169,0.44531187,-0.2549558,0.0,0.0,193.24673,5.0,11.0,92.0,gray,4.1277122
12.8464575,9.5865965,91.90283,-0.12545426,1.0,0.0,169.82994,0.0,1.0,80.0,gray,4.1488447
15.510782,9.391262,88.1958,0.32787952,0.0,1.0,175.05022,1.3,4.0,16.0,white,5.520855
15.001834,17.56725,308.60825,0.085893005,0.0,0.0,170.84518,7.6,3.0,70.0,black,5.140147
12.044889,13.154058,173.02925,-2.2193003,0.0,0.0,162.86415,11.2,12.0,66.0,black,3.7969825
14.198665,4.879066,23.805285,-0.22979963,1.0,0.0,151.7924,5.4,3.0,13.0,blue,4.236829
15.502774,19.270462,371.3507,-0.85140646,1.0,0.0,162.94226,13.1,7.0,47.0,black,5.3207574
10.661189,16.10517,259.37646,0.17521141,1.0,0.0,156.08041,7.4,11.0,9.0,gray,4.2862887
15.08672,12.910488,166.68071,2.985259,0.0,1.0,187.04102,0.8,12.0,63.0,other,6.0762568
12.674752,8.867579,78.633965,0.36748168,1.0,0.0,168.8489,2.1,10.0,34.0,blue,3.7077787
15.141197,5.2028036,27.069166,-0.3135297,1.0,0.0,166.5408,18.3,4.0,81.0,white,4.8858337
12.473482,8.138967,66.242775,0.9218015,0.0,0.0,178.89154,12.9,12.0,91.0,black,3.8200433
10.390236,15.443743,238.50919,0.4826879,1.0,0.0,158.78249,22.5,8.0,29.0,black,3.2142906
10.744915,19.422932,377.25027,0.4200945,0.0,0.0,162.33136,1.3,11.0,37.0,black,4.690617
14.096169,17.716217,313.86435,0.60685056,1.0,0.0,170.68073,46.3,9.0,43.0,blue,4.2748666
14.519445,7.5557528,57.0894,2.0565436,0.0,0.0,180.28769,2.3,3.0,86.0,other,5.6328583
12.191367,4.4019127,19.376835,-1.1308885,0.0,0.0,175.01685,0.1,5.0,64.0,black,2.9488688
15.2771845,10.704432,114.584854,0.47363207,0.0,0.0,172.48325,59.6,4.0,24.0,gray,5.41857
10.67696,1.1578032,1.3405082,-0.9263811,1.0,0.0,170.78117,3.3,12.0,71.0,blue,3.5485675
13.867841,11.615839,134.92772,0.55551267,0.0,1.0,174.00237,11.0,10.0,34.0,other,5.1900854
11.577968,9.261987,85.7844,-0.9186865,0.0,1.0,172.01653,1.9,6.0,48.0,black,3.2771728
12.696328,7.6698174,58.8261,-0.4173668,1.0,0.0,159.70027,8.7,11.0,12.0,black,3.0398192
14.094797,2.0264847,4.1066403,-0.2950899,1.0,0.0,170.46078,23.4,10.0,23.0,black,3.9778976
12.279173,12.568001,157.95465,0.9758167,0.0,1.0,159.2631,3.9,4.0,79.0,blue,4.9155593
13.230889,7.336496,53.824173,0.91845447,0.0,0.0,170.81082,11.1,8.0,97.0,black,4.964278
16.012585,4.150416,17.225952,-1.2457174,0.0,1.0,165.19353,2.1,3.0,13.0,white,4.6381493
12.846216,4.361311,19.021032,0.05493411,0.0,1.0,195.39381,9.8,11.0,87.0,gray,4.455733
15.671384,9.862426,97.26744,-0.7095798,1.0,0.0,169.60106,4.1,5.0,96.0,gray,3.1546319
11.740586,18.861258,355.74704,-1.2585049,1.0,0.0,155.95761,2.4,1.0,45.0,blue,4.333606
15.059608,18.306295,335.12045,-0.21701705,1.0,1.0,168.6582,3.8,6.0,99.0,black,4.6933713
16.883137,7.7145185,59.513798,-0.3084828,0.0,0.0,175.19359,2.0,11.0,65.0,blue,4.6596045
9.056711,6.98894,48.84528,2.4267166,1.0,0.0,186.73364,23.2,5.0,47.0,other,3.500787
12.40621,12.343871,152.37115,0.43295982,1.0,0.0,164.10547,5.1,8.0,58.0,white,3.4872265
15.154144,5.008073,25.080793,-1.3776175,1.0,0.0,154.17572,2.8,9.0,5.0,white,4.64019
13.593909,11.50896,132.45616,-0.564774,1.0,0.0,178.16837,5.9,8.0,77.0,white,4.5537176
14.742291,13.830401,191.28,1.0213833,1.0,0.0,156.19402,3.9,8.0,5.0,black,5.211231
12.792029,16.134666,260.32745,2.0884428,1.0,1.0,165.63844,13.6,12.0,60.0,black,5.0904126
14.17318,9.499229,90.23536,-1.5859833,0.0,0.0,167.4238,35.5,3.0,96.0,black,3.3402386
13.688645,8.981631,80.6697,-1.8799244,1.0,0.0,169.30367,5.8,4.0,21.0,blue,4.7925663
16.335564,5.610087,31.473076,1.8709651,0.0,0.0,176.89165,19.7,11.0,24.0,black,5.434354
14.5088415,5.865598,34.405243,0.38961416,1.0,0.0,163.16365,8.3,4.0,18.0,blue,4.359655
14.675205,8.867605,78.63442,-0.86829275,0.0,0.0,167.26271,1.7,11.0,21.0,gray,4.2580633
13.176246,11.836827,140.11047,0.5346291,1.0,1.0,169.8573,11.7,5.0,54.0,white,3.707915
13.024788,14.567924,212.2244,-2.6357477,1.0,1.0,171.49599,7.2,9.0,10.0,gray,4.5774117
13.134884,5.984105,35.809513,0.0033755065,0.0,0.0,170.97827,10.5,12.0,24.0,other,3.7654617
14.788904,17.463444,304.97186,0.32782117,0.0,0.0,174.36006,22.0,9.0,85.0,black,5.3164105
13.158031,8.6443815,74.725334,0.92427015,1.0,0.0,178.4384,5.8,10.0,89.0,black,4.734127
14.57955,9.893164,97.87469,-1.013896,1.0,0.0,173.92635,23.1,12.0,60.0,gray,4.2962523
18.1508,6.263942,39.236965,0.08568716,0.0,0.0,174.53586,13.9,1.0,57.0,black,5.315628
15.7422495,2.1212013,4.499495,-0.92542464,0.0,0.0,154.17776,6.7,8.0,23.0,black,4.925814
13.347953,14.420227,207.94295,0.25538376,1.0,1.0,170.50227,9.2,1.0,22.0,blue,4.377102
16.402428,13.684219,187.25786,-0.89534634,0.0,0.0,174.79507,3.9,2.0,68.0,black,4.9525743
13.183849,8.593362,73.84587,-0.40810084,0.0,0.0,177.28941,41.1,7.0,34.0,blue,4.204756
9.923751,10.334953,106.81126,-0.9958154,0.0,0.0,163.07649,11.0,8.0,70.0,blue,2.8331122
11.983828,12.579696,158.24875,0.6511362,0.0,0.0,163.4096,0.4,1.0,28.0,blue,4.7000575
10.258416,2.1872706,4.784153,0.8584511,0.0,0.0,164.25899,4.0,3.0,95.0,gray,4.5054526
13.296973,7.354737,54.09215,-0.23462057,0.0,0.0,175.36414,9.8,7.0,99.0,blue,5.01125
14.036837,13.971323,195.19786,0.038237996,0.0,0.0,180.3388,0.6,9.0,39.0,black,5.686905
17.352875,3.7285528,13.902106,-1.4485915,0.0,0.0,165.9254,0.2,8.0,42.0,black,3.5637345
14.653854,11.46779,131.5102,-0.29967666,0.0,0.0,179.07962,6.0,8.0,23.0,blue,5.49403
13.561799,3.217091,10.349675,-0.050204616,0.0,0.0,171.2348,4.0,9.0,70.0,gray,4.296815
15.658812,12.3321495,152.08191,2.620793,0.0,0.0,168.75714,5.8,10.0,80.0,white,6.392148
9.577729,9.821793,96.46761,-1.111967,1.0,0.0,167.88615,3.0,3.0,2.0,gray,3.1541162
14.47123,1.924341,3.703088,1.4641773,0.0,1.0,177.46611,1.8,8.0,24.0,black,4.733086
15.54173,15.823697,250.38939,0.9968588,0.0,0.0,173.25578,11.7,1.0,17.0,gray,4.67187
11.042828,6.327042,40.031464,0.2806364,0.0,0.0,192.75826,7.2,8.0,65.0,gray,4.4541626
16.287508,5.9487376,35.387478,1.7586205,0.0,0.0,161.47775,2.2,7.0,70.0,blue,5.461556
14.676992,11.002846,121.062614,0.37210548,1.0,0.0,175.18102,3.9,8.0,69.0,blue,3.975178
13.169424,15.743187,247.84793,0.3891592,1.0,0.0,164.708,9.0,1.0,60.0,blue,3.3873777
15.265564,4.920891,24.215166,-0.053120654,1.0,0.0,161.30713,0.7,6.0,50.0,gray,4.455215
18.541386,10.308399,106.26309,1.2235689,1.0,0.0,169.89133,1.6,7.0,93.0,gray,5.563926
14.363732,12.144082,147.47873,1.0964693,1.0,0.0,171.37352,0.8,11.0,12.0,black,4.2163677
14.496441,13.4655285,181.32047,-0.6256773,0.0,1.0,199.18173,16.7,5.0,47.0,gray,4.400744
13.081278,10.882208,118.42245,-1.3192472,0.0,0.0,168.15854,14.0,5.0,67.0,black,4.4948244
12.300311,8.164861,66.66495,-0.20298064,0.0,1.0,158.69821,14.0,7.0,65.0,black,5.495725
15.660671,5.862049,34.36362,-0.8000386,0.0,0.0,172.7301,12.6,11.0,27.0,other,4.218955
12.287832,10.430719,108.799904,-0.063524574,0.0,0.0,149.2536,11.1,3.0,48.0,other,3.9045177
14.143132,4.639305,21.523151,1.2374381,1.0,1.0,169.08043,6.5,6.0,88.0,black,4.887094
13.044685,4.6067524,21.222168,-0.45730165,0.0,0.0,170.16025,10.3,7.0,62.0,blue,4.415187
14.957959,12.182799,148.4206,-0.04282338,1.0,0.0,177.946,0.4,1.0,44.0,black,4.33339
14.667324,14.519674,210.82094,0.058022734,1.0,0.0,179.73622,9.7,12.0,19.0,blue,5.5875096
16.075079,1.8146622,3.292999,0.8484309,0.0,0.0,164.96431,15.0,2.0,59.0,white,5.1797986
12.979967,4.9513464,24.515831,-2.2468894,0.0,0.0,168.49387,6.9,12.0,8.0,other,3.467203
13.46025,13.095771,171.4992,-0.6067003,0.0,0.0,162.33879,4.4,4.0,55.0,gray,3.6853673
12.042473,20.287477,411.58176,0.2112837,0.0,1.0,158.71938,3.2,8.0,47.0,blue,5.6745696
13.111414,10.103969,102.09018,1.200079,0.0,0.0,173.09895,10.3,11.0,2.0,gray,5.366845
14.754601,6.3599854,40.449413,-0.49190244,0.0,1.0,157.26414,11.8,10.0,94.0,blue,4.6299872
15.513977,9.085518,82.54664,-1.8765527,0.0,1.0,165.85373,20.5,6.0,94.0,other,4.845831
12.155669,16.874382,284.74478,0.61971146,0.0,0.0,160.04826,4.2,1.0,39.0,white,4.6307616
15.739212,6.7701793,45.835327,-0.6353624,1.0,0.0,175.49683,14.7,10.0,45.0,gray,4.5227156
16.711275,6.00404,36.048492,-1.1896666,1.0,1.0,188.0143,8.2,5.0,32.0,blue,4.0709934
14.82687,7.5862823,57.551678,-0.62434536,1.0,1.0,156.98412,21.4,7.0,65.0,black,3.9318092
17.753592,5.233357,27.388025,-0.18452536,0.0,0.0,151.46982,7.5,6.0,38.0,black,5.308953
12.452421,10.613352,112.643234,-0.6047447,0.0,0.0,168.75113,7.3,12.0,77.0,white,4.7096424
11.510691,18.123392,328.45734,-2.2055662,1.0,0.0,170.15698,8.6,9.0,11.0,blue,3.388762
10.442559,11.6153965,134.91743,0.8970662,0.0,0.0,172.1866,13.8,8.0,10.0,blue,3.9780962
16.992088,8.738233,76.35671,1.274875,0.0,0.0,165.53679,33.4,4.0,59.0,blue,5.8892527
15.308731,8.540944,72.94772,0.651522,1.0,0.0,167.9936,0.8,11.0,90.0,white,4.241068
13.88883,2.184046,4.770057,-1.1376857,1.0,0.0,173.67511,0.5,12.0,55.0,black,3.6528814
14.5599375,14.415549,207.80806,-0.20149153,0.0,0.0,180.40431,27.7,5.0,20.0,white,4.755035
11.749022,9.610814,92.367744,-0.0065213153,0.0,0.0,150.44951,7.5,7.0,81.0,white,3.5115511
18.891504,9.0976,82.76633,0.5987944,0.0,0.0,166.31061,9.5,8.0,17.0,other,5.542571
14.258442,25.965538,674.20917,0.6683405,0.0,0.0,172.13809,6.6,5.0,68.0,blue,5.2367783
14.21879,11.493765,132.10663,-0.7341738,0.0,0.0,160.82024,1.0,9.0,5.0,black,4.6868896
15.451533,6.2410445,38.950638,0.081995554,0.0,0.0,187.31169,14.6,10.0,60.0,blue,4.7528563
14.962018,7.868212,61.908764,0.4572804,0.0,0.0,163.6459,13.8,12.0,23.0,blue,5.836651
14.447768,15.7422285,247.81776,1.4558223,1.0,0.0,169.58707,3.7,4.0,46.0,black,5.5086756
12.419051,10.566352,111.64779,0.7045065,1.0,1.0,175.56023,3.7,4.0,52.0,gray,4.630722
14.942937,2.8086102,7.8882914,0.78905666,1.0,0.0,164.08716,18.2,8.0,10.0,blue,4.364453
17.76405,14.596145,213.04744,0.08382663,0.0,0.0,151.53427,0.8,1.0,46.0,white,6.230095
16.69084,6.6592793,44.346,1.4104592,0.0,0.0,165.71346,21.3,8.0,28.0,black,5.6429954
17.186373,19.36649,375.0609,0.4097628,0.0,1.0,180.2944,3.0,5.0,97.0,gray,5.2028236
12.977569,15.40024,237.16739,-0.8610879,0.0,0.0,166.63104,9.0,11.0,43.0,white,4.8926845
12.02079,7.7633905,60.270233,1.40337,0.0,0.0,161.53566,27.5,1.0,26.0,white,5.180895
13.748426,16.405083,269.12674,0.6979033,1.0,0.0,179.25673,11.3,4.0,55.0,white,5.460776
14.11145,10.339277,106.90066,-0.443044,1.0,0.0,166.69225,5.4,2.0,48.0,gray,4.018666
16.188383,14.263868,203.45795,-0.47949296,0.0,0.0,164.89839,11.7,4.0,29.0,other,4.7235336
10.61507,12.423664,154.34743,0.29657555,0.0,0.0,171.49457,4.2,8.0,27.0,blue,3.7865694
17.059101,5.7682166,33.272324,0.4631848,1.0,0.0,177.7075,3.2,5.0,18.0,blue,4.841546
13.683984,6.782251,45.998928,0.19729227,0.0,0.0,193.81714,57.1,1.0,60.0,black,4.829291
13.146238,15.149804,229.51657,0.31130868,0.0,0.0,178.27235,13.9,7.0,74.0,black,4.47257
11.975791,8.326123,69.324326,1.6999574,0.0,0.0,181.5984,10.3,1.0,69.0,black,4.5806932
10.690287,7.9817576,63.708454,1.0715431,1.0,1.0,164.94034,4.4,9.0,74.0,black,3.3097672
15.646341,5.224387,27.294222,0.19063559,1.0,0.0,159.74132,0.5,3.0,21.0,black,5.135504
14.146636,12.117995,146.84581,0.9413106,0.0,1.0,170.6233,0.3,12.0,24.0,black,4.505069
11.420078,20.312624,412.6027,-1.0325239,1.0,0.0,171.0717,8.1,3.0,3.0,black,4.1484256
11.4098425,4.6623354,21.737371,0.39792705,1.0,0.0,159.21487,14.4,6.0,95.0,other,3.8880882
13.32843,10.121098,102.436615,1.8093064,0.0,0.0,168.24706,7.7,10.0,62.0,black,4.979325
17.338043,17.061102,291.0812,-0.21804589,0.0,1.0,173.99318,18.4,6.0,2.0,gray,5.663178
13.480817,9.601793,92.194435,-0.84763396,0.0,0.0,173.60393,0.3,11.0,66.0,black,3.7882364
10.993714,12.261859,150.35318,-0.6520889,1.0,0.0,175.04288,4.6,11.0,42.0,other,3.6073613
13.508513,4.688032,21.977646,-1.089633,0.0,0.0,172.90965,2.7,6.0,34.0,white,4.4976482
13.454553,12.141536,147.41689,-0.7847619,1.0,0.0,164.92992,5.9,1.0,42.0,gray,4.7356453
8.606227,9.064279,82.16115,-0.3705081,0.0,0.0,164.861,0.8,5.0,20.0,gray,3.449552
13.89141,14.92865,222.8646,-1.405567,1.0,0.0,158.01048,30.8,12.0,97.0,black,3.3249643
13.538131,15.936931,253.98576,0.015618334,0.0,0.0,187.84775,2.5,6.0,68.0,other,4.3475175
15.392413,22.947819,526.60236,0.9022772,1.0,0.0,170.1345,25.6,8.0,45.0,white,6.0110464
17.697912,12.898166,166.36267,-0.9077562,1.0,0.0,167.75146,5.5,1.0,75.0,white,4.3757024
16.25313,11.628982,135.23322,1.5192839,1.0,0.0,160.71208,42.4,5.0,42.0,gray,5.0316944
13.462223,10.971922,120.38307,0.5107921,1.0,0.0,199.35658,8.1,3.0,47.0,blue,5.09292
11.786948,8.234169,67.80154,1.0305806,0.0,0.0,159.26672,26.7,2.0,5.0,white,4.188488
19.146719,11.692419,136.71266,-0.65783453,1.0,0.0,165.71152,0.1,11.0,89.0,black,4.889614
14.118437,8.522993,72.64141,0.8545252,0.0,0.0,174.15837,13.8,8.0,49.0,gray,5.167384
14.027859,10.842305,117.55558,-1.0919338,0.0,1.0,176.00214,23.3,7.0,37.0,black,5.5700817
13.95175,16.587988,275.16135,0.8902475,0.0,1.0,179.57932,1.5,10.0,34.0,other,5.0626664
14.39617,4.967287,24.67394,0.17183934,0.0,1.0,188.07608,1.0,7.0,73.0,black,5.521796
13.711279,15.699393,246.47095,0.5532512,0.0,0.0,175.06157,5.5,5.0,70.0,black,4.7497334
12.852676,16.585575,275.0813,-1.1755946,1.0,0.0,159.4397,27.1,12.0,18.0,gray,3.6110919
12.906282,9.4096575,88.54166,-0.89506984,0.0,0.0,167.43054,7.8,9.0,78.0,white,4.312991
13.934493,0.6092745,0.37121543,0.5972282,1.0,0.0,173.07832,7.5,5.0,19.0,gray,3.3968823
12.913151,6.9608903,48.453995,-0.948348,0.0,0.0,190.68227,1.5,2.0,78.0,black,4.3050914
12.574308,16.484972,271.7543,0.4632063,0.0,0.0,156.02194,0.0,3.0,40.0,black,6.2941155
14.21286,9.885659,97.72626,-1.3671378,0.0,1.0,182.02577,16.6,4.0,17.0,white,5.1883583
13.490046,5.003489,25.034903,0.8481742,1.0,1.0,171.79915,0.9,5.0,60.0,other,4.5082755
17.007986,7.4761252,55.89245,-1.2325233,1.0,0.0,178.37831,10.0,3.0,99.0,white,4.861843
8.69806,14.2031,201.72806,0.5522999,1.0,0.0,168.98006,24.6,12.0,93.0,blue,3.3274808
16.183014,12.733667,162.14629,0.6256309,1.0,0.0,161.57567,2.3,7.0,42.0,other,4.503896
16.49217,8.80534,77.53401,-0.6967718,0.0,0.0,177.50873,10.9,5.0,81.0,blue,4.7118363
9.85322,8.165878,66.68157,0.58202654,0.0,0.0,176.54431,0.8,5.0,72.0,blue,4.090651
13.314625,8.041209,64.66105,0.26044226,1.0,0.0,179.72057,9.3,6.0,65.0,blue,3.5334644
13.257118,5.387949,29.029995,-0.53884184,0.0,0.0,169.86696,1.8,7.0,53.0,blue,3.994866
11.184977,18.076878,326.7735,-1.0085547,0.0,0.0,164.00179,13.3,10.0,7.0,white,4.1111526
12.444366,8.388397,70.36521,-1.9626257,0.0,0.0,154.41212,3.6,10.0,5.0,blue,4.579923
11.778849,16.085793,258.75272,0.34965006,1.0,0.0,178.19373,6.2,8.0,24.0,blue,3.6139617
17.504541,17.60658,309.9917,-1.5648028,1.0,0.0,174.23889,9.1,9.0,28.0,black,3.9878597
15.871357,14.991554,224.7467,0.0953442,0.0,1.0,160.34218,1.9,11.0,62.0,black,5.517141
16.54311,7.8418984,61.495373,-0.2634482,0.0,0.0,164.61426,13.5,4.0,17.0,gray,5.400061
15.443344,12.01865,144.44795,0.6791428,1.0,0.0,165.33241,3.6,5.0,20.0,black,5.0387545
11.741897,9.879022,97.59507,-0.3020455,1.0,0.0,155.17015,10.9,5.0,3.0,black,4.0322576
12.950959,5.4814906,30.04674,-0.32944778,0.0,0.0,161.82318,1.7,8.0,37.0,gray,4.0148206
14.978749,11.621797,135.06616,0.7318707,1.0,1.0,158.6617,11.7,9.0,90.0,gray,5.380074
11.555744,4.104801,16.849392,0.33505803,0.0,0.0,165.87521,1.4,7.0,15.0,white,4.4600096
15.425997,15.938397,254.03252,0.31615597,0.0,0.0,162.61302,5.5,5.0,51.0,blue,4.9665546
13.519349,7.6769137,58.935005,0.46926758,1.0,0.0,153.72995,2.8,3.0,48.0,white,3.7725863
13.250359,11.005798,121.127594,-1.5355722,1.0,1.0,190.2259,13.8,1.0,8.0,other,3.72182
15.42192,11.416439,130.33508,0.7567887,0.0,0.0,182.5254,3.0,11.0,13.0,white,5.4965034
14.888527,8.705475,75.78529,0.6124688,1.0,0.0,162.20981,21.3,9.0,48.0,gray,3.7608027
13.278068,12.933469,167.27461,-1.0166831,1.0,0.0,172.72421,22.2,5.0,3.0,blue,4.8848023
16.318659,7.6254816,58.14797,-0.24408047,1.0,0.0,174.17465,2.2,9.0,65.0,other,4.258097
11.837873,14.356486,206.1087,-0.03930729,1.0,0.0,181.91086,9.5,10.0,73.0,black,4.275901
15.231872,3.2701015,10.693564,-0.13449678,1.0,0.0,161.81395,0.9,12.0,31.0,black,4.4875236
15.186202,10.631898,113.037254,0.33385998,0.0,0.0,180.92107,5.0,4.0,26.0,blue,4.5444293
13.380907,19.694645,387.87903,1.4313668,0.0,1.0,164.52095,12.5,5.0,81.0,black,5.2788286
14.6522665,4.9983435,24.983437,1.0817667,0.0,0.0,156.64137,10.8,4.0,56.0,other,4.8091836
11.497773,6.611275,43.70896,-1.3122191,0.0,0.0,177.24136,9.8,2.0,34.0,gray,3.3227186
15.848054,12.569539,157.99332,0.62207,1.0,0.0,182.90758,3.3,12.0,9.0,gray,4.295084
13.630196,10.897909,118.76443,1.3289334,0.0,0.0,195.87909,4.7,1.0,62.0,gray,4.4229817
12.954554,11.753151,138.13655,0.3868085,0.0,0.0,158.00275,1.1,8.0,13.0,blue,5.211511
16.098019,12.445935,154.9013,1.0909804,0.0,0.0,176.9892,12.7,4.0,69.0,black,5.478265
12.591312,13.173607,173.54391,2.0122705,0.0,0.0,165.902,7.0,5.0,41.0,gray,4.6120534
11.183078,15.548499,241.75583,1.0237095,0.0,0.0,177.83359,12.3,6.0,77.0,gray,5.060923
10.886742,12.049093,145.18065,0.2493086,1.0,0.0,155.2951,2.9,8.0,1.0,blue,3.604226
15.21202,8.793712,77.32937,1.0450885,0.0,0.0,157.3723,3.9,11.0,89.0,white,4.0181627
11.439141,13.362868,178.56625,0.14488783,1.0,0.0,162.24126,4.1,8.0,47.0,black,4.423703
17.509588,19.499409,380.22693,0.023903044,1.0,0.0,170.78964,0.3,7.0,4.0,black,5.9452667
9.836142,9.336831,87.176414,-0.35141423,0.0,0.0,163.58919,4.2,4.0,63.0,black,4.139621
17.392912,5.1273537,26.289755,1.5634134,0.0,1.0,176.59055,16.3,6.0,52.0,blue,4.687473
14.422035,15.535403,241.34875,-0.8184287,0.0,1.0,180.26895,22.8,4.0,10.0,white,4.9876957
13.806574,9.398094,88.32417,1.5323677,1.0,0.0,175.99577,7.3,7.0,28.0,white,4.4923506
12.910162,0.8633477,0.74536926,0.49986413,1.0,0.0,186.18788,6.1,12.0,6.0,blue,4.0016522
14.798272,14.237108,202.69525,-1.3993062,0.0,0.0,174.15826,0.3,12.0,27.0,gray,4.097811
13.92473,7.323359,53.631588,0.3676493,0.0,1.0,157.83104,21.1,11.0,12.0,gray,4.7496533
16.206604,9.547334,91.15158,-2.1000266,1.0,0.0,183.63376,0.1,1.0,62.0,black,3.3776307
14.228456,11.659902,135.95331,0.625508,0.0,0.0,163.94844,29.0,5.0,52.0,black,4.965172
14.300604,10.952498,119.95722,0.8852315,0.0,0.0,179.10419,6.7,10.0,48.0,other,4.212143
13.272776,13.547259,183.52823,-0.59235597,1.0,1.0,185.73734,4.2,12.0,67.0,gray,4.7408466
13.886108,7.822568,61.19257,0.123547696,1.0,0.0,174.56688,25.8,10.0,46.0,other,3.8466911
14.615603,12.565529,157.89252,1.9541575,1.0,0.0,155.0384,0.2,4.0,97.0,blue,3.4062114
10.579663,8.702267,75.72945,-0.5057467,1.0,0.0,160.81787,8.7,11.0,74.0,gray,4.0037985
11.303629,13.694053,187.52708,-1.0589076,1.0,0.0,183.22745,8.0,7.0,95.0,black,4.011953
15.486528,13.076838,171.00368,1.4816633,0.0,0.0,168.30878,2.5,9.0,15.0,black,5.983473
14.341731,5.3228064,28.332268,1.9625872,1.0,0.0,170.79573,5.6,5.0,71.0,blue,3.587883
13.632033,15.429911,238.08214,0.003695672,1.0,0.0,177.58824,10.6,4.0,36.0,blue,4.106167
14.036868,7.320183,53.585075,1.011463,1.0,0.0,176.96323,13.0,9.0,14.0,black,4.509818
14.695164,14.040289,197.12971,1.341476,0.0,0.0,172.788,0.0,5.0,78.0,black,5.470784
12.920481,11.836436,140.10123,-0.7424842,0.0,0.0,167.91331,27.6,9.0,3.0,black,3.5910935
12.443391,19.190918,368.29132,-0.48530585,0.0,0.0,166.87332,1.8,8.0,67.0,gray,4.7440763
14.39169,8.88267,78.90183,1.2308745,0.0,0.0,178.579,2.7,4.0,86.0,blue,4.634642
12.043255,8.253416,68.11887,1.6850142,0.0,0.0,175.53569,3.1,11.0,19.0,black,3.7272887
14.816505,9.902902,98.06746,0.5628809,1.0,0.0,167.427,0.4,11.0,99.0,black,4.1839623
10.594832,8.484101,71.97997,-0.8798143,1.0,0.0,180.82112,1.3,7.0,76.0,black,3.763526
16.058311,13.999709,195.99185,1.9870611,0.0,0.0,168.70966,42.9,5.0,54.0,gray,4.6428533
14.945195,1.9184469,3.6804385,-0.5309709,1.0,1.0,161.48338,3.8,10.0,69.0,black,4.588989
14.512059,4.731588,22.387924,-0.33513778,0.0,0.0,162.4103,1.2,4.0,10.0,white,4.496221
15.965382,4.6609855,21.724785,0.34233785,0.0,0.0,160.21259,1.1,5.0,33.0,black,4.611397
17.33095,14.751538,217.60788,1.5541605,0.0,0.0,167.2759,12.7,5.0,13.0,black,4.8380685
16.02874,18.553066,344.21628,0.85397595,0.0,0.0,182.33725,19.3,11.0,99.0,white,4.609298
10.318252,9.477754,89.82781,0.4148655,0.0,1.0,161.94905,3.0,9.0,51.0,gray,4.2810507
11.440846,9.155891,83.830345,0.46328852,0.0,1.0,171.88475,0.2,12.0,32.0,black,4.0850024
12.750362,10.350261,107.1279,0.04351467,0.0,0.0,163.4331,2.5,9.0,75.0,white,4.2704415
14.052182,15.809392,249.93687,0.5581395,1.0,0.0,167.39691,0.6,6.0,24.0,blue,5.0990796
15.035318,5.3632345,28.764284,-2.52956,0.0,0.0,154.89958,1.1,4.0,35.0,white,3.7794268
12.548512,11.191845,125.25739,-0.29660746,1.0,0.0,167.79462,5.6,2.0,83.0,gray,3.9041555
14.373533,14.875988,221.29501,0.24132194,1.0,0.0,168.06294,2.6,3.0,70.0,gray,4.4377985
12.489234,12.505471,156.38681,-1.1510141,1.0,0.0,175.40288,7.3,2.0,40.0,other,4.3862743
12.776964,10.947908,119.8567,0.3863233,1.0,0.0,172.2328,2.9,5.0,54.0,black,4.896828
11.186678,15.005231,225.15695,-0.20447122,0.0,0.0,158.01608,28.2,6.0,44.0,gray,4.513008
12.153534,3.5161614,12.363391,1.7554756,0.0,1.0,180.84198,23.6,11.0,62.0,blue,4.878801
11.296631,13.389377,179.2754,1.5730197,1.0,0.0,172.10303,8.4,5.0,99.0,black,4.5266175
12.048253,6.7296214,45.287804,-0.46580556,0.0,1.0,171.98393,4.4,2.0,68.0,black,5.113252
16.107285,0.8468355,0.71713036,-0.1508377,1.0,0.0,169.90817,4.8,12.0,33.0,black,4.366603
12.101202,12.556013,157.65346,-0.073947564,1.0,0.0,164.82242,5.3,5.0,77.0,gray,4.85362
19.264765,16.868292,284.53928,-0.45165947,1.0,0.0,172.17802,13.0,9.0,56.0,gray,4.9948153
14.986636,9.3127575,86.727455,0.19502498,1.0,0.0,174.75589,6.0,4.0,36.0,gray,3.8010046
14.369672,14.764373,217.98671,-0.75828207,1.0,0.0,152.53104,19.4,12.0,54.0,black,3.9992263
12.283284,18.061392,326.21387,-1.1306154,1.0,0.0,164.6124,28.8,10.0,19.0,blue,3.7359097
15.4006195,16.574572,274.71643,0.62271124,0.0,1.0,167.45053,4.1,2.0,43.0,other,6.3377924
12.848724,18.199823,331.23358,0.6295296,1.0,0.0,172.5617,8.2,3.0,12.0,blue,4.913654
14.2440195,13.710637,187.98157,-0.80431575,0.0,0.0,181.9331,1.0,3.0,11.0,gray,4.2514524
